Area,Raised,Raised_Pits,Flat_Pits
3700.0,0.0,0.0,0.0
3994.0,0.0,0.0,0.0
2802.0,0.0,0.0,0.0
1555.0,0.0,0.0,0.0
8346.0,0.0,0.0,0.0
5640.0,0.0,0.0,0.0
1576.0,0.0,0.0,0.0
2588.0,0.0,0.0,0.0
1716.0,0.0,0.0,0.0
7485.0,0.0,0.0,0.0
7415.0,0.0,0.0,0.0
1871.0,0.0,0.0,0.0
4403.0,0.0,0.0,0.0
1870.0,0.0,0.0,0.0
11782.0,0.0,0.0,0.0
2016.0,0.0,0.0,0.0
1865.0,0.0,0.0,0.0
1624.0,0.0,0.0,0.0
2482.0,0.0,0.0,0.0
2184.0,0.0,0.0,0.0
3474.0,0.0,0.0,0.0
1551.0,0.0,0.0,0.0
2559.0,0.0,0.0,0.0
3195.0,0.0,0.0,0.0
2867.0,0.0,0.0,0.0
1887.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0
3459.0,0.0,0.0,0.0
3335.0,0.0,0.0,0.0
10381.0,0.0,0.0,0.0
1564.0,0.0,0.0,0.0
2731.0,0.0,0.0,0.0
4527.0,0.0,0.0,0.0
2410.0,0.0,0.0,0.0
2429.0,0.0,0.0,0.0
4188.0,0.0,0.0,0.0
892.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
2137.0,0.0,0.0,0.0
3149.0,0.0,0.0,0.0
2138.0,255.0,0.0,0.0
10514.0,255.0,0.0,0.0
861.0,0.0,0.0,0.0
4065.0,0.0,0.0,0.0
2636.0,0.0,0.0,0.0
3646.0,0.0,0.0,0.0
6077.0,255.0,0.0,0.0
2896.0,0.0,0.0,0.0
4741.0,0.0,0.0,0.0
3801.0,0.0,0.0,0.0
1865.0,0.0,0.0,0.0
3150.0,0.0,0.0,0.0
5663.0,0.0,0.0,0.0
9816.0,0.0,0.0,0.0
3116.0,0.0,0.0,0.0
3115.0,0.0,0.0,0.0
3235.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
1571.0,0.0,0.0,0.0
2909.0,0.0,0.0,0.0
1856.0,255.0,0.0,0.0
20688.0,0.0,0.0,0.0
2714.0,255.0,0.0,0.0
1257.0,0.0,0.0,0.0
1552.0,0.0,0.0,0.0
6502.0,0.0,0.0,0.0
867.0,0.0,0.0,0.0
2138.0,0.0,0.0,0.0
4246.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0
3324.0,0.0,0.0,0.0
3883.0,0.0,0.0,0.0
5248.0,0.0,0.0,0.0
890.0,0.0,0.0,0.0
1879.0,0.0,0.0,0.0
4628.0,0.0,0.0,0.0
4533.0,0.0,0.0,0.0
3058.0,0.0,0.0,0.0
2684.0,0.0,0.0,0.0
2732.0,0.0,0.0,0.0
4115.0,0.0,0.0,0.0
1876.0,0.0,0.0,0.0
2941.0,0.0,0.0,0.0
3061.0,0.0,0.0,0.0
3400.0,0.0,0.0,0.0
7831.0,0.0,0.0,0.0
3749.0,0.0,0.0,0.0
5567.0,0.0,0.0,0.0
3247.0,0.0,0.0,0.0
7558.0,0.0,0.0,0.0
2060.0,0.0,0.0,0.0
2743.0,0.0,0.0,0.0
2374.0,0.0,0.0,0.0
5826.0,0.0,0.0,0.0
2919.0,0.0,0.0,0.0
2789.0,0.0,0.0,0.0
882.0,0.0,0.0,0.0
2622.0,0.0,0.0,0.0
2047.0,0.0,0.0,0.0
9261.0,0.0,0.0,0.0
1952.0,0.0,0.0,0.0
861.0,0.0,0.0,0.0
8925.0,0.0,0.0,0.0
2592.0,0.0,0.0,0.0
3257.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
3958.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
2453.0,0.0,0.0,0.0
1487.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
1705.0,0.0,0.0,0.0
4270.0,0.0,0.0,0.0
5260.0,255.0,0.0,0.0
3658.0,0.0,0.0,0.0
3357.0,0.0,0.0,0.0
2306.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0
3030.0,255.0,0.0,0.0
1870.0,0.0,0.0,0.0
2012.0,0.0,0.0,0.0
1944.0,0.0,0.0,0.0
979.0,0.0,0.0,0.0
3028.0,0.0,0.0,0.0
479.0,0.0,0.0,0.0
1868.0,0.0,0.0,0.0
2999.0,0.0,0.0,0.0
3978.0,0.0,0.0,0.0
3692.0,0.0,0.0,0.0
3143.0,0.0,0.0,0.0
4256.0,0.0,0.0,0.0
500.0,0.0,0.0,0.0
6639.0,0.0,0.0,0.0
2053.0,0.0,0.0,0.0
6482.0,0.0,0.0,0.0
9928.0,0.0,0.0,0.0
4084.0,0.0,0.0,0.0
1589.0,0.0,0.0,0.0
1788.0,0.0,0.0,0.0
3262.0,0.0,0.0,0.0
2156.0,0.0,0.0,0.0
4306.0,0.0,0.0,0.0
3625.0,0.0,0.0,0.0
5530.0,0.0,0.0,0.0
2403.0,0.0,0.0,0.0
7802.0,0.0,0.0,0.0
3154.0,0.0,0.0,0.0
6965.0,0.0,0.0,0.0
3710.0,0.0,0.0,0.0
998.0,0.0,0.0,0.0
1202.0,0.0,0.0,0.0
5982.0,0.0,0.0,0.0
3039.0,0.0,0.0,0.0
2365.0,0.0,0.0,0.0
2699.0,0.0,0.0,0.0
2626.0,0.0,0.0,0.0
4104.0,0.0,0.0,0.0
2580.0,0.0,0.0,0.0
3636.0,0.0,0.0,0.0
4692.0,0.0,0.0,0.0
1561.0,0.0,0.0,0.0
1633.0,0.0,0.0,0.0
1551.0,0.0,0.0,0.0
2590.0,0.0,0.0,0.0
1589.0,0.0,0.0,0.0
2536.0,0.0,0.0,0.0
1589.0,0.0,0.0,0.0
2130.0,0.0,0.0,0.0
7129.0,0.0,0.0,0.0
3095.0,0.0,0.0,0.0
8842.0,0.0,0.0,0.0
2282.0,0.0,0.0,0.0
3129.0,0.0,0.0,0.0
5083.0,0.0,0.0,0.0
3967.0,0.0,0.0,0.0
1964.0,0.0,0.0,0.0
1572.0,0.0,0.0,0.0
3199.0,0.0,0.0,0.0
6489.0,0.0,0.0,0.0
2825.0,0.0,0.0,0.0
9204.0,0.0,0.0,0.0
1568.0,0.0,0.0,0.0
4006.0,0.0,0.0,0.0
5385.0,0.0,0.0,0.0
3183.0,0.0,0.0,0.0
2680.0,0.0,0.0,0.0
8284.0,0.0,0.0,0.0
1631.0,0.0,0.0,0.0
1091.0,0.0,0.0,0.0
2277.0,0.0,0.0,0.0
1633.0,0.0,0.0,0.0
3236.0,0.0,0.0,0.0
875.0,0.0,0.0,0.0
2354.0,0.0,0.0,0.0
3822.0,0.0,0.0,0.0
1564.0,0.0,0.0,0.0
3517.0,0.0,0.0,0.0
890.0,0.0,0.0,0.0
12115.0,0.0,0.0,0.0
2306.0,0.0,0.0,0.0
5727.0,0.0,0.0,0.0
4868.0,0.0,0.0,0.0
2943.0,0.0,0.0,0.0
2426.0,0.0,0.0,0.0
3988.0,0.0,0.0,0.0
2374.0,0.0,0.0,0.0
5271.0,0.0,0.0,0.0
4864.0,0.0,0.0,0.0
2131.0,0.0,0.0,0.0
3122.0,0.0,0.0,0.0
2548.0,0.0,0.0,0.0
6114.0,0.0,0.0,0.0
864.0,0.0,0.0,0.0
3919.0,0.0,0.0,0.0
5151.0,0.0,0.0,0.0
3307.0,0.0,0.0,0.0
4010.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
3156.0,0.0,0.0,0.0
5771.0,0.0,0.0,0.0
7729.0,0.0,0.0,0.0
5188.0,0.0,0.0,0.0
9381.0,0.0,0.0,0.0
10655.0,0.0,0.0,0.0
1637.0,0.0,0.0,0.0
1577.0,0.0,0.0,0.0
6132.0,0.0,0.0,0.0
2128.0,0.0,0.0,0.0
4322.0,0.0,0.0,0.0
2961.0,0.0,0.0,0.0
2473.0,0.0,0.0,0.0
2279.0,0.0,0.0,0.0
3914.0,0.0,0.0,0.0
1869.0,0.0,0.0,0.0
862.0,0.0,0.0,0.0
2434.0,0.0,0.0,0.0
149.0,0.0,0.0,0.0
17880.0,0.0,0.0,0.0
2218.0,0.0,0.0,0.0
3590.0,0.0,0.0,0.0
2553.0,0.0,0.0,0.0
